,game_id,home_team_id,visitor_team_id,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,date,total1,hit_over
45533,21500733,1610612757,1610612749,107.0,0.4589999999999999,0.72,0.355,25.0,49.0,95.0,0.442,0.583,0.357,23.0,43.0,2016-02-02,205.5,0
45542,21500734,1610612747,1610612750,119.0,0.5,0.7709999999999999,0.462,23.0,31.0,115.0,0.575,0.76,0.235,36.0,33.0,2016-02-02,205.5,1
45551,21500735,1610612766,1610612739,106.0,0.494,0.826,0.3329999999999999,26.0,49.0,97.0,0.4579999999999999,0.7859999999999999,0.357,16.0,28.0,2016-02-03,202.0,1
45560,21500737,1610612738,1610612765,102.0,0.4379999999999999,0.846,0.3329999999999999,28.0,49.0,95.0,0.376,0.7140000000000001,0.324,18.0,48.0,2016-02-03,209.5,0
45569,21500738,1610612751,1610612754,100.0,0.444,0.677,0.304,25.0,40.0,114.0,0.5,0.8240000000000001,0.5,23.0,44.0,2016-02-03,199.0,1
45578,21500739,1610612764,1610612744,121.0,0.505,0.7,0.348,26.0,38.0,134.0,0.527,0.552,0.488,35.0,49.0,2016-02-03,227.0,1
45587,21500736,1610612755,1610612737,86.0,0.417,0.7140000000000001,0.222,27.0,38.0,124.0,0.522,0.72,0.5,28.0,52.0,2016-02-03,208.5,1
45596,21500741,1610612742,1610612748,90.0,0.391,0.737,0.4,18.0,46.0,93.0,0.42,0.7390000000000001,0.133,18.0,54.0,2016-02-03,194.5,0
45605,21500742,1610612759,1610612740,110.0,0.519,0.944,0.6,30.0,36.0,97.0,0.456,0.857,0.158,21.0,45.0,2016-02-03,207.0,0
45614,21500743,1610612762,1610612743,85.0,0.446,0.7,0.2269999999999999,14.0,38.0,81.0,0.371,0.758,0.222,11.0,41.0,2016-02-03,195.0,0
45623,21500744,1610612758,1610612741,102.0,0.477,0.632,0.3,21.0,45.0,107.0,0.455,0.762,0.524,26.0,49.0,2016-02-03,212.5,0
45632,21500745,1610612746,1610612750,102.0,0.44,0.735,0.344,20.0,35.0,108.0,0.506,0.846,0.471,24.0,42.0,2016-02-03,210.0,0
45641,21500740,1610612760,1610612753,117.0,0.473,0.8,0.3329999999999999,25.0,50.0,114.0,0.495,0.833,0.435,25.0,39.0,2016-02-03,211.5,1
45650,21500748,1610612757,1610612761,103.0,0.469,0.7390000000000001,0.4,21.0,40.0,110.0,0.471,0.72,0.632,23.0,45.0,2016-02-04,206.5,1
45659,21500747,1610612740,1610612747,96.0,0.4589999999999999,0.5379999999999999,0.2,16.0,40.0,99.0,0.481,0.7,0.35,14.0,48.0,2016-02-04,210.0,0
45668,21500749,1610612756,1610612745,105.0,0.386,0.938,0.379,22.0,54.0,111.0,0.43,0.688,0.357,24.0,49.0,2016-02-04,217.5,0
45677,21500746,1610612765,1610612752,111.0,0.506,0.667,0.529,17.0,42.0,105.0,0.429,0.794,0.273,20.0,43.0,2016-02-04,201.0,1
45686,21500752,1610612753,1610612746,93.0,0.42,0.75,0.2,19.0,39.0,107.0,0.541,0.826,0.296,15.0,44.0,2016-02-05,205.0,0
45695,21500750,1610612737,1610612754,102.0,0.513,0.7,0.37,29.0,32.0,96.0,0.418,0.778,0.419,23.0,53.0,2016-02-05,209.0,0
45704,21500751,1610612766,1610612748,95.0,0.444,0.867,0.385,23.0,41.0,98.0,0.457,0.667,0.0,20.0,48.0,2016-02-05,194.5,0
45713,21500753,1610612764,1610612755,106.0,0.524,0.6,0.273,26.0,46.0,94.0,0.425,0.7859999999999999,0.346,23.0,38.0,2016-02-05,214.0,0
45722,21500757,1610612743,1610612741,115.0,0.4479999999999999,0.705,0.3329999999999999,22.0,48.0,110.0,0.462,0.7040000000000001,0.417,21.0,40.0,2016-02-05,206.5,1
45731,21500755,1610612739,1610612738,103.0,0.425,0.6,0.267,21.0,47.0,104.0,0.4320000000000001,0.84,0.35,21.0,49.0,2016-02-05,210.5,0
45740,21500756,1610612752,1610612763,85.0,0.375,0.882,0.345,15.0,47.0,91.0,0.434,0.875,0.222,17.0,37.0,2016-02-05,193.5,0
45749,21500758,1610612762,1610612749,84.0,0.39,0.696,0.296,13.0,45.0,81.0,0.423,0.667,0.5,9.0,41.0,2016-02-05,188.0,0
45758,21500759,1610612742,1610612759,90.0,0.452,0.778,0.2,17.0,36.0,116.0,0.513,0.88,0.545,19.0,42.0,2016-02-05,197.0,1
45767,21500754,1610612751,1610612758,128.0,0.5579999999999999,0.933,0.643,29.0,46.0,119.0,0.506,0.955,0.308,30.0,31.0,2016-02-05,213.5,1
45776,21500760,1610612745,1610612757,79.0,0.325,0.733,0.1939999999999999,13.0,43.0,96.0,0.402,0.652,0.314,21.0,54.0,2016-02-06,218.0,0
45785,21500761,1610612766,1610612764,108.0,0.469,0.8,0.444,23.0,43.0,104.0,0.442,0.792,0.36,22.0,44.0,2016-02-06,210.5,1
45794,21500763,1610612739,1610612740,99.0,0.433,1.0,0.341,21.0,49.0,84.0,0.391,0.688,0.217,18.0,42.0,2016-02-06,206.5,0
45803,21500764,1610612755,1610612751,103.0,0.469,0.773,0.345,17.0,42.0,98.0,0.461,0.885,0.3329999999999999,19.0,36.0,2016-02-06,205.5,0
45812,21500762,1610612754,1610612765,112.0,0.539,0.828,0.545,21.0,41.0,104.0,0.481,0.516,0.364,14.0,38.0,2016-02-06,203.5,1
45821,21500766,1610612750,1610612741,112.0,0.517,0.955,0.083,24.0,45.0,105.0,0.471,0.895,0.4,27.0,31.0,2016-02-06,204.5,1
45830,21500767,1610612759,1610612747,106.0,0.4429999999999999,0.8,0.3329999999999999,27.0,51.0,102.0,0.395,0.889,0.3329999999999999,19.0,46.0,2016-02-06,205.0,1
45839,21500768,1610612756,1610612762,89.0,0.375,0.769,0.375,19.0,39.0,98.0,0.436,0.8059999999999999,0.313,14.0,44.0,2016-02-06,189.0,0
45848,21500769,1610612744,1610612760,116.0,0.495,0.65,0.2689999999999999,24.0,46.0,108.0,0.424,0.784,0.318,22.0,50.0,2016-02-06,232.5,0
45857,21500765,1610612763,1610612742,110.0,0.5,0.565,0.391,27.0,51.0,114.0,0.4320000000000001,0.6970000000000001,0.395,26.0,42.0,2016-02-06,192.5,1
45866,21500772,1610612748,1610612746,93.0,0.3979999999999999,0.69,0.412,14.0,53.0,100.0,0.457,0.515,0.36,17.0,42.0,2016-02-07,195.0,0
45875,21500773,1610612738,1610612758,128.0,0.56,0.867,0.542,34.0,49.0,119.0,0.495,0.789,0.385,32.0,32.0,2016-02-07,217.5,1
45884,21500771,1610612753,1610612737,96.0,0.4589999999999999,0.917,0.28,24.0,43.0,94.0,0.385,0.733,0.4639999999999999,22.0,50.0,2016-02-07,202.5,0
45893,21500770,1610612752,1610612743,96.0,0.44,0.7,0.364,19.0,46.0,101.0,0.43,0.7859999999999999,0.238,20.0,48.0,2016-02-07,202.0,0
45902,21500776,1610612754,1610612747,89.0,0.397,0.6970000000000001,0.148,13.0,53.0,87.0,0.312,0.8079999999999999,0.2289999999999999,13.0,51.0,2016-02-08,206.5,0
45911,21500774,1610612766,1610612741,108.0,0.4379999999999999,0.774,0.389,20.0,56.0,91.0,0.389,0.7859999999999999,0.4,25.0,41.0,2016-02-08,200.0,0
45920,21500775,1610612739,1610612758,120.0,0.479,0.737,0.457,27.0,53.0,100.0,0.439,0.655,0.391,28.0,44.0,2016-02-08,218.0,1
45929,21500777,1610612755,1610612746,92.0,0.3779999999999999,0.857,0.24,20.0,54.0,98.0,0.368,0.742,0.2269999999999999,21.0,52.0,2016-02-08,207.5,0
45938,21500783,1610612756,1610612760,106.0,0.507,0.795,0.091,22.0,36.0,122.0,0.494,0.767,0.455,23.0,38.0,2016-02-08,214.5,1
45947,21500779,1610612765,1610612761,89.0,0.45,0.529,0.286,22.0,39.0,103.0,0.557,0.8240000000000001,0.55,22.0,36.0,2016-02-08,206.5,0
45956,21500780,1610612737,1610612753,110.0,0.467,0.6,0.414,31.0,47.0,117.0,0.495,0.727,0.31,37.0,47.0,2016-02-08,202.5,1
45965,21500781,1610612763,1610612757,106.0,0.5,0.684,0.368,18.0,39.0,112.0,0.494,0.7,0.345,22.0,37.0,2016-02-08,198.5,1
45974,21500782,1610612750,1610612740,102.0,0.444,0.8,0.1669999999999999,24.0,50.0,116.0,0.485,0.6,0.417,22.0,41.0,2016-02-08,210.5,1
45983,21500778,1610612751,1610612743,105.0,0.519,0.8,0.474,23.0,39.0,104.0,0.467,0.846,0.36,24.0,42.0,2016-02-08,205.5,1
45992,21500788,1610612744,1610612745,123.0,0.4679999999999999,0.885,0.353,28.0,49.0,110.0,0.425,0.657,0.3939999999999999,24.0,43.0,2016-02-09,229.5,1
46001,21500787,1610612742,1610612762,119.0,0.48,0.878,0.379,24.0,36.0,121.0,0.522,0.7040000000000001,0.231,23.0,44.0,2016-02-09,185.5,1
46010,21500786,1610612749,1610612738,112.0,0.511,0.652,0.368,25.0,38.0,111.0,0.4639999999999999,0.958,0.345,28.0,44.0,2016-02-09,208.5,1
46019,21500785,1610612752,1610612764,108.0,0.53,0.857,0.308,22.0,46.0,111.0,0.5,0.68,0.615,26.0,32.0,2016-02-09,207.0,1
46028,21500784,1610612748,1610612759,101.0,0.5710000000000001,0.708,0.3329999999999999,21.0,31.0,119.0,0.528,0.731,0.429,25.0,43.0,2016-02-09,193.0,1
46037,21500789,1610612754,1610612766,95.0,0.435,0.733,0.222,19.0,39.0,117.0,0.517,0.789,0.429,24.0,45.0,2016-02-10,201.5,1
46046,21500790,1610612753,1610612759,96.0,0.407,0.875,0.4,26.0,50.0,98.0,0.4270000000000001,0.933,0.4,24.0,44.0,2016-02-10,203.0,0
46055,21500791,1610612755,1610612758,110.0,0.462,0.647,0.429,29.0,44.0,114.0,0.506,0.759,0.25,29.0,44.0,2016-02-10,219.5,1
46064,21500793,1610612751,1610612763,90.0,0.465,0.684,0.5,25.0,35.0,109.0,0.523,0.833,0.45,26.0,35.0,2016-02-10,198.0,1
46073,21500792,1610612738,1610612746,139.0,0.495,0.865,0.3939999999999999,34.0,43.0,134.0,0.518,0.68,0.4,25.0,44.0,2016-02-10,210.5,1
46082,21500794,1610612765,1610612743,92.0,0.4320000000000001,0.857,0.37,21.0,42.0,103.0,0.47,0.792,0.316,25.0,47.0,2016-02-10,207.5,0
46091,21500796,1610612741,1610612737,90.0,0.442,0.75,0.357,21.0,45.0,113.0,0.478,0.933,0.3939999999999999,25.0,46.0,2016-02-10,206.0,0
46100,21500797,1610612750,1610612761,117.0,0.461,0.8109999999999999,0.286,22.0,45.0,112.0,0.4529999999999999,0.75,0.3229999999999999,19.0,40.0,2016-02-10,207.0,1
46109,21500798,1610612740,1610612762,100.0,0.476,0.667,0.421,23.0,40.0,96.0,0.471,0.767,0.3329999999999999,19.0,44.0,2016-02-10,194.0,1
46118,21500799,1610612756,1610612744,104.0,0.441,0.727,0.286,21.0,50.0,112.0,0.416,0.828,0.35,24.0,50.0,2016-02-10,221.0,0
46127,21500800,1610612757,1610612745,116.0,0.461,0.765,0.286,21.0,49.0,103.0,0.481,0.529,0.324,23.0,40.0,2016-02-10,214.5,1
46136,21500795,1610612739,1610612747,120.0,0.511,0.611,0.419,26.0,46.0,111.0,0.442,0.815,0.4639999999999999,16.0,44.0,2016-02-10,210.5,1
46145,21500802,1610612760,1610612740,121.0,0.523,0.826,0.375,28.0,50.0,95.0,0.4320000000000001,0.667,0.188,17.0,31.0,2016-02-11,218.0,0
46155,21500801,1610612749,1610612764,99.0,0.439,0.7190000000000001,0.286,24.0,58.0,92.0,0.386,0.75,0.188,25.0,38.0,2016-02-11,214.0,0
46165,21500654,1610612764,1610612762,103.0,0.488,0.5710000000000001,0.389,25.0,36.0,89.0,0.4029999999999999,0.7929999999999999,0.267,20.0,48.0,2016-02-18,195.0,0
46175,21500804,1610612746,1610612759,105.0,0.5,0.75,0.48,23.0,45.0,86.0,0.422,0.8,0.235,19.0,33.0,2016-02-18,207.0,0
46185,21500803,1610612739,1610612741,106.0,0.462,0.882,0.292,21.0,52.0,95.0,0.3979999999999999,0.591,0.381,12.0,49.0,2016-02-18,206.0,0
46195,21500810,1610612763,1610612750,109.0,0.488,0.7859999999999999,0.3329999999999999,17.0,42.0,104.0,0.413,1.0,0.423,25.0,42.0,2016-02-19,205.0,1
46205,21500805,1610612753,1610612742,110.0,0.402,0.882,0.371,25.0,63.0,104.0,0.416,0.611,0.4629999999999999,23.0,45.0,2016-02-19,200.0,1
46215,21500806,1610612764,1610612765,98.0,0.462,0.731,0.318,26.0,47.0,86.0,0.4270000000000001,0.529,0.304,13.0,41.0,2016-02-19,209.5,0
46225,21500807,1610612751,1610612752,109.0,0.488,0.85,0.471,26.0,42.0,98.0,0.439,0.889,0.385,20.0,44.0,2016-02-19,199.0,1
46235,21500809,1610612741,1610612761,116.0,0.516,0.65,0.4379999999999999,32.0,49.0,106.0,0.4320000000000001,0.735,0.278,22.0,45.0,2016-02-19,200.0,1
46245,21500811,1610612740,1610612755,121.0,0.506,0.8,0.412,22.0,42.0,114.0,0.526,0.846,0.444,20.0,32.0,2016-02-19,205.0,1
46255,21500808,1610612737,1610612748,111.0,0.471,1.0,0.444,27.0,42.0,115.0,0.5,0.679,0.4,27.0,46.0,2016-02-19,197.0,1
46265,21500813,1610612749,1610612766,95.0,0.444,0.762,0.368,22.0,47.0,98.0,0.43,0.833,0.29,13.0,37.0,2016-02-19,202.0,0
46275,21500814,1610612756,1610612745,100.0,0.366,0.8290000000000001,0.314,23.0,40.0,116.0,0.474,0.625,0.292,20.0,51.0,2016-02-19,214.0,1
46285,21500818,1610612747,1610612759,113.0,0.494,0.885,0.455,20.0,36.0,119.0,0.545,0.944,0.5,30.0,39.0,2016-02-19,201.0,1
46295,21500815,1610612757,1610612744,137.0,0.536,0.696,0.5670000000000001,28.0,48.0,105.0,0.391,0.75,0.353,25.0,47.0,2016-02-19,225.5,1
46305,21500816,1610612758,1610612743,116.0,0.494,0.774,0.476,16.0,45.0,110.0,0.467,0.6920000000000001,0.3329999999999999,26.0,44.0,2016-02-19,219.0,1
46315,21500817,1610612762,1610612738,111.0,0.544,0.614,0.435,22.0,51.0,93.0,0.37,0.722,0.28,18.0,34.0,2016-02-19,198.5,1
46325,21500812,1610612760,1610612754,98.0,0.4379999999999999,0.9,0.192,28.0,48.0,101.0,0.4429999999999999,0.636,0.409,27.0,45.0,2016-02-19,215.0,0
46335,21500822,1610612746,1610612744,112.0,0.447,0.833,0.361,24.0,49.0,115.0,0.512,0.769,0.355,32.0,39.0,2016-02-20,228.0,0
46345,21500821,1610612750,1610612752,95.0,0.429,0.72,0.417,24.0,31.0,103.0,0.506,0.875,0.294,17.0,51.0,2016-02-20,207.5,0
46355,21500820,1610612748,1610612764,114.0,0.49,0.643,0.154,23.0,67.0,94.0,0.4039999999999999,0.524,0.136,13.0,45.0,2016-02-20,202.0,1
46365,21500819,1610612737,1610612749,109.0,0.415,0.667,0.22,31.0,49.0,117.0,0.442,0.688,0.176,23.0,65.0,2016-02-20,206.5,1
46375,21500823,1610612765,1610612740,106.0,0.416,0.625,0.364,18.0,41.0,111.0,0.477,0.862,0.2,23.0,51.0,2016-02-21,206.5,1
46385,21500824,1610612760,1610612739,92.0,0.411,0.684,0.238,22.0,39.0,115.0,0.513,0.852,0.435,25.0,49.0,2016-02-21,219.0,0
46395,21500825,1610612743,1610612738,101.0,0.466,0.794,0.286,19.0,36.0,121.0,0.485,0.85,0.313,32.0,48.0,2016-02-21,213.5,1
46405,21500826,1610612756,1610612759,111.0,0.462,0.727,0.375,26.0,46.0,118.0,0.524,0.647,0.625,23.0,42.0,2016-02-21,204.0,1
46415,21500831,1610612741,1610612747,126.0,0.557,0.962,0.684,30.0,38.0,115.0,0.462,0.667,0.3329999999999999,13.0,44.0,2016-02-21,210.0,1
46425,21500828,1610612753,1610612754,102.0,0.418,0.655,0.28,27.0,45.0,105.0,0.5,0.667,0.375,26.0,44.0,2016-02-21,203.0,1
46435,21500829,1610612761,1610612763,98.0,0.407,0.8059999999999999,0.25,12.0,47.0,85.0,0.368,0.813,0.15,13.0,44.0,2016-02-21,202.0,0
46445,21500830,1610612742,1610612755,129.0,0.482,0.944,0.382,23.0,48.0,103.0,0.481,0.63,0.429,19.0,35.0,2016-02-21,205.5,1
46455,21500832,1610612757,1610612762,115.0,0.433,0.6579999999999999,0.375,20.0,48.0,111.0,0.5,0.7390000000000001,0.5,19.0,38.0,2016-02-21,196.5,1
46465,21500827,1610612751,1610612766,96.0,0.4320000000000001,0.875,0.2269999999999999,23.0,42.0,104.0,0.506,0.933,0.37,23.0,41.0,2016-02-21,204.5,0
46475,21500834,1610612748,1610612754,101.0,0.38,0.6759999999999999,0.154,19.0,66.0,93.0,0.391,0.64,0.3329999999999999,17.0,45.0,2016-02-22,202.0,0
46485,21500833,1610612739,1610612765,88.0,0.43,0.923,0.308,19.0,40.0,96.0,0.4629999999999999,0.667,0.32,17.0,43.0,2016-02-22,206.5,0
46495,21500835,1610612752,1610612761,95.0,0.44,0.652,0.3,18.0,40.0,122.0,0.529,0.76,0.44,26.0,47.0,2016-02-22,202.5,1
46505,21500839,1610612746,1610612756,124.0,0.55,0.657,0.542,29.0,53.0,84.0,0.352,0.75,0.292,20.0,41.0,2016-02-22,211.0,0
46515,21500837,1610612749,1610612747,108.0,0.512,0.6,0.313,32.0,44.0,101.0,0.368,0.767,0.414,18.0,46.0,2016-02-22,210.0,0
46525,21500838,1610612750,1610612738,124.0,0.518,0.75,0.5329999999999999,24.0,51.0,122.0,0.485,0.8240000000000001,0.357,33.0,38.0,2016-02-22,218.5,1
46535,21500836,1610612737,1610612744,92.0,0.419,0.625,0.294,23.0,47.0,102.0,0.4379999999999999,0.833,0.311,30.0,43.0,2016-02-22,226.5,0
46545,21500844,1610612757,1610612751,112.0,0.5,0.88,0.435,24.0,40.0,104.0,0.478,0.789,0.25,18.0,47.0,2016-02-23,212.5,1
46555,21500843,1610612762,1610612745,117.0,0.514,0.816,0.417,22.0,41.0,114.0,0.414,0.7559999999999999,0.324,17.0,35.0,2016-02-23,204.0,1
46565,21500842,1610612743,1610612758,110.0,0.41,0.818,0.37,27.0,44.0,114.0,0.518,0.75,0.412,28.0,50.0,2016-02-23,223.0,1
46575,21500841,1610612764,1610612740,109.0,0.457,0.647,0.462,29.0,55.0,89.0,0.349,0.758,0.261,17.0,48.0,2016-02-23,217.5,0
46585,21500840,1610612755,1610612753,115.0,0.544,0.731,0.476,23.0,36.0,124.0,0.482,0.8540000000000001,0.5,26.0,43.0,2016-02-23,208.5,1
46595,21500845,1610612739,1610612766,114.0,0.495,0.647,0.406,26.0,47.0,103.0,0.487,0.7040000000000001,0.345,23.0,43.0,2016-02-24,208.0,1
46605,21500846,1610612754,1610612752,108.0,0.505,0.813,0.2,22.0,43.0,105.0,0.455,0.88,0.5,22.0,38.0,2016-02-24,202.0,1
46615,21500847,1610612765,1610612755,111.0,0.47,0.647,0.3929999999999999,22.0,50.0,91.0,0.3979999999999999,0.6920000000000001,0.304,18.0,40.0,2016-02-24,209.5,0
46625,21500848,1610612748,1610612744,112.0,0.465,0.8390000000000001,0.429,19.0,46.0,118.0,0.467,0.84,0.4639999999999999,23.0,43.0,2016-02-24,218.5,1
46635,21500852,1610612742,1610612760,103.0,0.407,0.8,0.321,26.0,42.0,116.0,0.483,0.818,0.364,28.0,52.0,2016-02-24,215.0,1
46645,21500850,1610612741,1610612764,109.0,0.5,0.813,0.348,26.0,50.0,104.0,0.422,0.731,0.321,19.0,42.0,2016-02-24,212.0,1
46655,21500851,1610612763,1610612747,128.0,0.565,0.655,0.481,26.0,46.0,119.0,0.4429999999999999,0.727,0.436,16.0,45.0,2016-02-24,207.5,1
46665,21500853,1610612746,1610612743,81.0,0.353,0.5710000000000001,0.283,19.0,47.0,87.0,0.3779999999999999,0.765,0.25,18.0,57.0,2016-02-24,214.0,0
46675,21500854,1610612758,1610612759,92.0,0.406,0.5329999999999999,0.3329999999999999,27.0,44.0,108.0,0.518,0.8,0.421,26.0,50.0,2016-02-24,219.5,0
46685,21500849,1610612761,1610612750,114.0,0.482,0.846,0.385,21.0,39.0,105.0,0.5,0.758,0.6,25.0,36.0,2016-02-24,211.5,1
46695,21500855,1610612753,1610612744,114.0,0.456,0.7859999999999999,0.385,23.0,37.0,130.0,0.602,0.688,0.52,35.0,42.0,2016-02-25,223.5,1
46705,21500856,1610612738,1610612749,112.0,0.488,0.758,0.217,21.0,42.0,107.0,0.483,0.76,0.267,26.0,35.0,2016-02-25,215.0,1
46715,21500860,1610612762,1610612759,78.0,0.429,0.75,0.176,15.0,31.0,96.0,0.481,0.917,0.5,17.0,43.0,2016-02-25,193.5,0
46725,21500858,1610612756,1610612751,106.0,0.429,0.565,0.3329999999999999,16.0,50.0,116.0,0.493,0.81,0.444,21.0,42.0,2016-02-25,208.5,1
46734,21500859,1610612757,1610612745,105.0,0.4629999999999999,0.818,0.371,22.0,40.0,119.0,0.537,0.6,0.345,26.0,46.0,2016-02-25,218.5,1
46744,21500857,1610612740,1610612760,123.0,0.522,0.944,0.6,29.0,39.0,119.0,0.547,0.773,0.421,25.0,36.0,2016-02-25,222.0,1
46754,21500868,1610612747,1610612763,95.0,0.41,0.667,0.217,14.0,38.0,112.0,0.506,0.867,0.406,24.0,47.0,2016-02-26,213.0,0
46764,21500867,1610612758,1610612746,107.0,0.436,0.73,0.5,19.0,44.0,117.0,0.483,0.846,0.31,18.0,41.0,2016-02-26,218.5,1
46774,21500866,1610612742,1610612743,122.0,0.511,0.778,0.379,25.0,45.0,116.0,0.462,0.677,0.31,18.0,49.0,2016-02-26,207.5,1
46784,21500865,1610612737,1610612741,103.0,0.416,0.917,0.206,28.0,48.0,88.0,0.364,0.8640000000000001,0.25,19.0,49.0,2016-02-26,209.0,0
46794,21500864,1610612761,1610612739,99.0,0.507,0.731,0.353,18.0,34.0,97.0,0.473,0.7140000000000001,0.5,21.0,39.0,2016-02-26,206.0,0
46804,21500863,1610612752,1610612753,108.0,0.4629999999999999,0.833,0.25,18.0,51.0,95.0,0.419,0.688,0.222,24.0,47.0,2016-02-26,209.0,0
46814,21500862,1610612755,1610612764,94.0,0.4270000000000001,0.762,0.32,21.0,41.0,103.0,0.426,0.941,0.304,24.0,55.0,2016-02-26,217.0,0
46824,21500861,1610612754,1610612766,95.0,0.412,0.875,0.211,19.0,52.0,96.0,0.434,0.684,0.3929999999999999,23.0,38.0,2016-02-26,204.0,0
46834,21500870,1610612740,1610612750,110.0,0.4639999999999999,0.846,0.37,22.0,42.0,112.0,0.5,0.767,0.3329999999999999,28.0,44.0,2016-02-27,218.5,1
46844,21500869,1610612738,1610612748,101.0,0.406,0.818,0.313,26.0,48.0,89.0,0.414,0.696,0.077,19.0,54.0,2016-02-27,210.5,0
46854,21500871,1610612741,1610612757,95.0,0.415,0.833,0.318,33.0,50.0,103.0,0.4370000000000001,0.815,0.238,20.0,47.0,2016-02-27,210.0,0
46864,21500872,1610612745,1610612759,94.0,0.417,0.727,0.32,19.0,39.0,104.0,0.487,0.7859999999999999,0.421,24.0,43.0,2016-02-27,213.5,0
46874,21500873,1610612749,1610612765,91.0,0.487,0.667,0.583,21.0,44.0,102.0,0.42,0.667,0.4,24.0,46.0,2016-02-27,204.0,0
46884,21500874,1610612760,1610612744,118.0,0.479,0.654,0.346,23.0,62.0,121.0,0.474,0.68,0.4379999999999999,25.0,32.0,2016-02-27,233.0,1
46894,21500875,1610612756,1610612763,111.0,0.4629999999999999,0.7140000000000001,0.375,19.0,56.0,106.0,0.4,0.857,0.3,15.0,34.0,2016-02-27,208.5,1
46904,21500876,1610612762,1610612751,96.0,0.416,0.68,0.25,14.0,48.0,98.0,0.476,0.647,0.467,23.0,45.0,2016-02-27,197.5,0
46914,21500878,1610612737,1610612766,87.0,0.494,0.6,0.471,29.0,48.0,76.0,0.3329999999999999,0.652,0.2189999999999999,16.0,41.0,2016-02-28,201.0,0
46924,21500879,1610612765,1610612761,114.0,0.5770000000000001,0.741,0.522,28.0,38.0,101.0,0.488,0.722,0.476,21.0,32.0,2016-02-28,200.5,1
46934,21500877,1610612764,1610612739,113.0,0.494,0.706,0.355,28.0,45.0,99.0,0.4,0.867,0.31,20.0,39.0,2016-02-28,205.5,1
46944,21500881,1610612753,1610612755,130.0,0.57,0.88,0.625,28.0,33.0,116.0,0.532,0.784,0.2269999999999999,20.0,34.0,2016-02-28,213.5,1
46954,21500882,1610612742,1610612750,128.0,0.528,1.0,0.361,34.0,43.0,101.0,0.3779999999999999,0.703,0.304,19.0,53.0,2016-02-28,211.0,1
46964,21500883,1610612752,1610612748,81.0,0.368,0.917,0.4,16.0,39.0,98.0,0.476,0.81,0.125,25.0,54.0,2016-02-28,197.0,0
46974,21500880,1610612754,1610612757,102.0,0.43,0.76,0.214,21.0,52.0,111.0,0.506,0.7140000000000001,0.583,19.0,45.0,2016-02-28,207.0,1
46984,21500890,1610612746,1610612751,105.0,0.494,0.875,0.391,22.0,47.0,95.0,0.416,0.6970000000000001,0.421,25.0,44.0,2016-02-29,213.0,0
46994,21500889,1610612758,1610612760,116.0,0.449,0.684,0.28,28.0,46.0,131.0,0.573,0.885,0.412,28.0,47.0,2016-02-29,227.5,1
47004,21500888,1610612743,1610612763,96.0,0.5329999999999999,0.8,0.32,27.0,40.0,103.0,0.48,0.778,0.15,27.0,27.0,2016-02-29,204.0,0
47014,21500887,1610612749,1610612745,128.0,0.593,0.727,0.5329999999999999,30.0,42.0,121.0,0.471,0.6859999999999999,0.417,30.0,41.0,2016-02-29,215.0,1
47024,21500886,1610612738,1610612762,100.0,0.44,0.69,0.3329999999999999,27.0,47.0,95.0,0.376,0.706,0.292,23.0,52.0,2016-02-29,205.0,0
47034,21500885,1610612764,1610612755,116.0,0.483,0.774,0.3,25.0,53.0,108.0,0.483,0.5710000000000001,0.313,27.0,32.0,2016-02-29,215.0,1
47044,21500884,1610612739,1610612754,100.0,0.422,0.84,0.31,22.0,40.0,96.0,0.4629999999999999,0.933,0.444,23.0,36.0,2016-02-29,202.5,0
47054,21500891,1610612766,1610612756,126.0,0.484,0.852,0.481,27.0,58.0,92.0,0.363,0.741,0.222,14.0,42.0,2016-03-01,209.5,1
47064,21500893,1610612752,1610612757,85.0,0.375,0.722,0.286,11.0,46.0,104.0,0.42,0.9,0.4,17.0,55.0,2016-03-01,209.5,0
47074,21500892,1610612748,1610612741,129.0,0.675,0.76,0.5,28.0,38.0,111.0,0.456,0.6920000000000001,0.478,20.0,29.0,2016-03-01,201.5,1
47084,21500895,1610612744,1610612737,109.0,0.3979999999999999,0.882,0.3329999999999999,28.0,51.0,105.0,0.4629999999999999,0.792,0.364,25.0,42.0,2016-03-01,213.0,1
47094,21500894,1610612742,1610612753,121.0,0.5579999999999999,0.8390000000000001,0.474,27.0,36.0,108.0,0.451,0.85,0.3,29.0,45.0,2016-03-01,214.5,1
47104,21500896,1610612747,1610612751,107.0,0.494,0.667,0.423,22.0,46.0,101.0,0.4379999999999999,0.667,0.278,28.0,44.0,2016-03-01,212.0,0
47114,21500899,1610612738,1610612757,116.0,0.402,0.958,0.2689999999999999,20.0,57.0,93.0,0.405,0.7,0.379,15.0,48.0,2016-03-02,220.5,0
47124,21500897,1610612753,1610612741,102.0,0.402,0.773,0.3329999999999999,25.0,59.0,89.0,0.384,0.636,0.316,24.0,48.0,2016-03-02,215.5,0
47134,21500898,1610612755,1610612766,99.0,0.4,0.6920000000000001,0.3939999999999999,23.0,38.0,119.0,0.494,0.8290000000000001,0.4,20.0,50.0,2016-03-02,210.0,1
